step,GRU,LSTM,CNN-Transformer
4126,1.9545561071529043,3.7849501936556087,5.608892505000937
4127,2.084690517506113,3.638950957390625,5.521032291817464
4128,1.9541688785757414,3.8088422207282417,5.788289215344611
4129,2.0699285448680556,3.5868931645450908,5.717890252851734
4130,1.9711691406197709,3.8587434125099787,5.741054414609133
4131,1.979655858770432,3.8662059634619452,5.759155332849897
4132,2.0292944998274343,3.9339204772215637,5.673727202201482
4133,2.035621485137155,3.7000589807825492,5.69819453193055
4134,1.9627530230736006,3.822010645550743,5.814871160505732
4135,1.9451647712336704,3.866066534552494,5.714337064045089
4136,1.958080979500266,3.857473219063993,5.7509899355789385
4137,1.9740920794039645,3.730102972057028,5.777476956946554
4138,1.9980940277091357,3.580648227605653,5.762938066012222
4139,1.950092730624819,3.8575797105490484,5.704744432953567
4140,1.9771960137896838,3.8104928697936344,5.715603558770941
4141,2.024558524894303,3.771755043953952,5.783661909716743
4142,1.9581135460153347,3.907314302459357,5.786485709168302
4143,1.951057230846985,3.8287422333118286,5.820635652191686
4144,1.855974870966989,3.7034442953754763,5.773851559317044
4145,1.7968493352730808,3.644161885957461,5.77989270681159
4146,1.944289966526003,3.726166385979989,5.698678328864836
4147,1.916635514965555,4.079930480813295,5.689908719022293
4148,1.8921636463113038,3.914283142216977,5.800684490200391
4149,1.9266261474618536,3.8620513967063412,5.693941071353244
4150,1.9079974062901994,3.8260161378315125,5.7396690074436005
4151,1.9639959517133927,3.820241338160059,5.852902491432506
4152,1.9085235105608598,3.962304006330217,5.841287174239057
4153,1.8635048009341937,3.7969331023973085,5.768650068765711
4154,1.947014531697147,3.9038966757226055,5.721484896838907
4155,1.8833274614129687,3.8113767624056547,5.735777816035905
4156,1.9172114677832641,4.040052462165489,5.815335324552146
4157,1.8637378197581485,3.9198846431757914,5.743078707365125
4158,1.851864113083502,3.969631731629992,5.701213458720808
4159,1.8853346275390868,3.7858561866546676,5.842816287493272
4160,1.8785623365541402,3.9491324171256528,5.759561102713538
4161,1.8987311451715156,3.8108829842100076,5.698131689641566
4162,1.8581508641269708,3.85176624039575,5.7817065445456475
4163,1.7766332566933767,4.002689577880279,5.8199679981594485
4164,1.8437056454549055,3.733129370700608,5.6603358883360855
4165,1.9019536179683847,3.8557537989781587,5.7233927127793836
4166,1.8443377659835454,3.877051936219485,5.717973883817682
4167,1.8438570521904103,3.8828746990548044,5.771971519951687
4168,1.9024907312147743,3.7832194392089997,5.784229982918563
4169,1.8145952110822667,4.034149093615253,5.687233342060657
4170,1.7701022101372808,3.693055927555317,5.6094147363025755
4171,1.836286092352848,3.9652662744549536,5.808664493102516
4172,1.8172112507343559,3.9375157311319473,5.633613548926606
4173,1.7902371963675763,4.002533007395366,5.741796007695649
4174,1.826937656477726,3.649860685298225,5.706239208984838
4175,1.857466667520321,3.7178446862503365,5.726294776027062
4176,1.8296397353580593,3.9497726961547075,5.841705679403664
4177,1.8426941984598064,3.6085321650476114,5.948784323886103
4178,1.9152849422366218,3.6310561126388934,5.570969866973903
4179,1.8047686830450667,3.7381465518562567,5.77608982295404
4180,1.8331570054457889,3.8012626925535034,5.680420634734207
4181,1.791134951602789,3.936183785161977,5.77210392460839
4182,1.7716629950117186,3.753146032119503,5.760025098278301
4183,1.7821504888411523,3.7053749117436325,5.791206982554511
4184,1.7849025737838347,3.791680429846556,5.696024343575643
4185,1.8242888716450882,3.8016617234245573,5.596678813441573
4186,1.921273604375643,3.7928064215095905,5.736494398389334
4187,1.765552732735589,3.724685675669512,5.665981245413315
4188,1.778089284428737,3.5406008744153707,5.6319163143107405
4189,1.7933607963046878,3.6377983182701548,5.60643343529582
4190,1.8139342321796277,3.8648646788736527,5.718772987303889
4191,1.8049803090845247,3.734651387973634,5.760099767822278
4192,1.8536973602743338,3.6766305939171873,5.529597458274779
4193,1.6658942768200586,3.8134715447425753,5.6682108693034925
4194,1.6656203855431106,3.5812507343422624,5.581728565602489
4195,1.7579578362562425,3.664173432318227,5.487040739548444
4196,1.8354336621836127,3.6927704563350687,5.608982510050134
4197,1.7001353732377136,3.626986203004537,5.523101502347407
4198,1.625917662672759,3.6731750487100747,5.455964222481613
4199,1.8027723032338834,3.6361522319223396,5.51192524442941
4200,1.7843429582123447,3.5066608552580587,5.484373246603538
4201,1.7156293108406138,3.656269850020538,5.506844256444704
4202,1.7188754113379254,3.4966699004488233,5.4443486391581
4203,1.717711044380668,3.637308532548097,5.5105072399197566
4204,1.7698041635225013,3.7492643286909675,5.476619387457811
4205,1.7310742756589654,3.5747168569973176,5.555154001182289
4206,1.7852394947204948,3.4765069709169687,5.563881259968789
4207,1.6159849820669707,3.571663311979161,5.528373979441935
4208,1.714087631872001,3.4917455712475167,5.479764268282632
4209,1.698875463485325,3.624851078104581,5.4685202559003345
4210,1.7406432201690178,3.5409388828013646,5.413343187132169
4211,1.7248742411856801,3.7169349712190862,5.405947644728405
4212,1.7900195985347138,3.652365074441651,5.517840138605931
4213,1.6555458763519215,3.5107554304712774,5.311230130170238
4214,1.749207235273516,3.5875150119279975,5.435896110065653
4215,1.7733041830196048,3.4664177502282976,5.406716209076829
4216,1.836709297300961,3.4988244724483697,5.470673637756129
4217,1.7183131596426318,3.448876348784199,5.298790238316871
4218,1.7571839927041686,3.551163464080434,5.403744895962911
4219,1.6493626977108309,3.6072254712729475,5.420051105196433
4220,1.6185880680705365,3.533114512027834,5.230014050961658
4221,1.7790899961717561,3.534684302004094,5.28614440404662
4222,1.7352741085129633,3.5239565025237267,5.354367113912274
4223,1.7932141352838644,3.4758665291860362,5.392386975277595
4224,1.6643903472927868,3.2958290851763565,5.355329074557828
4225,1.7578632810607207,3.568804356345485,5.374972116068391
4226,1.8241525143723345,3.5680343096144354,5.233129140219054
4227,1.75057618793068,3.3530316138524454,5.181662403348397
4228,1.7423351723145242,3.3281202839332567,5.304750539915418
4229,1.7278850588514345,3.415149747720501,5.188817466228977
4230,1.647900368324421,3.397660251092517,5.207067467204628
4231,1.7932463597106685,3.311010515731412,5.339958819564252
4232,1.6939842412617738,3.1947883913755075,5.269547492904188
4233,1.7488468846125058,3.3389105151672234,5.197974517957526
4234,1.6446028392701086,3.352001033991191,5.176557716945217
4235,1.6629496809040396,3.3579279770569315,5.271019586804185
4236,1.7928814592148488,3.3087390840409197,5.2272246245146405
4237,1.7030027507935708,3.235141673284487,5.102002942449148
4238,1.792308797561823,3.350080192663932,5.032225518636658
4239,1.7150470599156402,3.2456790474867723,5.327466915769964
4240,1.6262137083695305,3.1810075079180775,5.067987185614858
4241,1.7622984370279724,3.197835483003927,5.1968593986153655
4242,1.6876233742704558,3.029704329506483,5.264356667341036
4243,1.751511850641541,3.1744808612751942,5.1441699920568436
4244,1.7173338698160237,3.249959904355508,5.07319560396495
4245,1.6384498345319056,3.2035171563762246,4.996026359398074
4246,1.7233894094290287,3.3100432572002148,4.9838045684250645
4247,1.8245912583383488,3.1201367028587246,5.11805549644012
4248,1.7390713545344245,3.1836462104679155,5.192935857141439
4249,1.7112245664843677,3.2026969248273356,5.034186179460396
4250,1.7675825271174683,3.3462478908544475,5.0103616959109
4251,1.7241001481060105,3.1150132359165874,5.099649459784003
4252,1.723831250080317,2.9847316097179806,4.978045975863432
4253,1.658597516902008,3.162599902173127,5.043994230876445
4254,1.7247318106638612,3.2530834172917067,5.014540511987416
4255,1.7647085810568601,3.0230102995622747,4.967650583041549
4256,1.6710666369428409,3.1281825054443204,4.988431298884757
4257,1.7840641662049526,3.155814866413696,5.120051372919946
4258,1.7082599600282478,3.1235786656925106,5.016749032537857
4259,1.668498882850356,3.023424142898677,5.045239783563226
4260,1.7628472225536795,2.9300869845398494,4.8738673829161305
4261,1.6987402786722559,2.98094609907133,5.024634659967009
4262,1.751206162835555,3.024151120572782,4.977755570365395
4263,1.6988289122819198,3.0584113497763585,4.796421409642437
4264,1.71064789717077,2.9903662658888757,4.949412162615803
4265,1.7385754440341419,2.9084518765105933,4.855095027935363
4266,1.7287363156009838,2.991543370725312,4.762512539575714
4267,1.6147446288761973,3.01167199848971,4.886674121730209
4268,1.658824435613495,2.9533814352701735,4.9096295511994485
4269,1.7617580958244217,2.8216609645059907,4.868951178594245
4270,1.7091172265020924,2.877104043424588,4.838513560108646
4271,1.6900093481655745,2.9801007939785955,4.8113290321178255
4272,1.6487743769504537,2.7372034336697064,5.0257465410057645
4273,1.6632586386350174,2.6564896245688083,4.724573304297062
4274,1.6167330142616394,3.007036877150198,4.879890922152944
4275,1.7133714149440693,2.8979134274574365,4.802291453912081
4276,1.6891609845041022,2.8981134990896114,4.723826035479094
4277,1.6714356811512368,2.720555777878302,4.779565551190722
4278,1.7170758041140533,2.8929186786202035,4.663388404123603
4279,1.7394319786056682,2.837753547233623,4.718703731646524
4280,1.8266792684301465,2.642996070845565,4.754245511134985
4281,1.6472454562558672,2.9351975440057414,4.625708409318997
4282,1.7816631396185403,2.8001209564388003,4.782248941441686
4283,1.7732377012434812,2.7362734630573757,4.656723833535237
4284,1.6865504647767173,2.729860642960442,4.60992194091788
4285,1.7366231847267786,2.558066356023231,4.632012270557343
4286,1.7045696769714076,2.8110048949930655,4.885061853691054
4287,1.737759245196032,2.7700959305143016,4.545436507011651
4288,1.804988221615933,2.7168999219405072,4.731426353703972
4289,1.760902065763899,2.8567153327571835,4.629421624616188
4290,1.7571753314373342,2.5832032747761233,4.6547217800971605
4291,1.7113855245915,2.65480005250656,4.7243917744377475
4292,1.659886994727952,2.622532561615947,4.713976027136243
4293,1.7248878515072308,2.672880077038513,4.608818147197011
4294,1.79689553433451,2.7009049358959376,4.548503441410981
4295,1.6614928593714982,2.73073181512673,4.700930312070216
4296,1.6864149977598852,2.6467817487551843,4.689554983792157
4297,1.7468329793779585,2.5876701143004817,4.616950984255773
4298,1.6926687130059153,2.838112728276317,4.669667584003943
4299,1.7036886905137398,2.904963867099023,4.593390632299267
4300,1.7235797098156258,2.6725994436861726,4.5578220570094725
4301,1.6779547214435788,2.577248353906781,4.619414793669982
4302,1.6990364369721667,2.795313601061516,4.65591937867318
4303,1.7844516526628782,2.4981218811440042,4.63462332762676
4304,1.6854800870850306,2.604538617790608,4.646291821810081
4305,1.6725536795084461,2.5638128308895562,4.540578226161056
4306,1.7225749337160352,2.5130709905469057,4.724032178429758
4307,1.7923328334080852,2.596814675631054,4.566340916210427
4308,1.7475776122782296,2.534386031044523,4.5806614154152205
4309,1.7359128486368252,2.6182493776346836,4.48132002991096
4310,1.763107381424067,2.6160777801576827,4.568137365172367
4311,1.6753807287537383,2.5477992726417216,4.6232543210848975
4312,1.7892069395289134,2.569650471393871,4.638902656068671
4313,1.7854776372731354,2.580583905011515,4.700281203633972
4314,1.7477031351984769,2.6818186085347433,4.614567079803122
4315,1.820355671064957,2.583354962712869,4.592922387054692
4316,1.7156035066431705,2.678231091495983,4.5330858799247995
4317,1.8303203702460715,2.6521046793555256,4.514069862627134
4318,1.78362371624944,2.6486386182634876,4.643048286889723
4319,1.7610727769795447,2.728432192299165,4.640133223403681
4320,1.778935114280532,2.476070528277081,4.476705743040914
4321,1.7766207156140577,2.5392533160951154,4.6197335834123905
4322,1.8450797743480367,2.761663441914959,4.613135685768097
4323,1.73233961333238,2.5585636269010323,4.471419137587396
4324,1.7501815566001835,2.301944178281573,4.6033788059410075
4325,1.8422823621542124,2.562520234008835,4.475996208707936
4326,1.762875658771932,2.5958704089350677,4.365633018504863
4327,1.8398894726143802,2.3204229345748146,4.547383196079714
4328,1.8820699900281281,2.7154834604119396,4.581229358557829
4329,1.7792685017051713,2.5108715376085113,4.552008548175851
4330,1.8357108502122856,2.6154485194208106,4.791389324705668
4331,1.7462667454236136,2.5605392338661286,4.593331201025047
4332,1.8440205184298326,2.4550423255264975,4.5759916701336545
4333,1.8186111365041024,2.4777606955771994,4.599978813305869
4334,1.8346712434353813,2.492430215956452,4.531890122104342
4335,1.7811431427098345,2.6958245392807925,4.643329959044197
4336,1.73279273143975,2.574013069019807,4.599818472095419
4337,1.84345711201628,2.538279322571885,4.59830818196703
4338,1.7175941178011491,2.4988920967445463,4.525509084459929
4339,1.8073883847043293,2.714041856512946,4.452823265387263
4340,1.8728282086898793,2.743106071060151,4.540575056681608
4341,1.8378984830777259,2.7176031626242936,4.6061966241115595
4342,1.9282761848179657,2.6509974380355685,4.551092031454841
4343,1.884690640241774,2.6335420521782305,4.613268649927978
4344,1.8033367632047983,2.4859492604902473,4.574782663567905
4345,1.8400139157342001,2.5861219408024843,4.631435926529426
4346,1.8389160319187436,2.5456535569527685,4.522636504360243
4347,1.7648314954023452,2.4349970286071194,4.620179440456396
4348,1.799595288518435,2.7269321386478915,4.557608607880386
4349,1.8212709100710307,2.5554931425729754,4.490127787556038
4350,1.7502101557700205,2.748685272428119,4.604450180413747
4351,1.8571262664317552,2.7214450243215893,4.745204361579603
4352,1.8450462798229688,2.693283530914579,4.510411334909273
4353,1.7766210014229915,2.7034011594174596,4.641606989415535
4354,1.8832593862298752,2.5852396126816863,4.700977165950195
4355,1.901642323583927,2.837368991108036,4.826443573647669
4356,1.8800169236888866,2.6608616555016456,4.60842875952489
4357,1.8552945457790908,2.691856952716007,4.60287516440722
4358,1.9039187280136145,2.602017672236502,4.565818501346596
4359,1.9112218834666959,2.5792144059786692,4.7562579531297775
4360,1.89546053448942,2.725607462317488,4.601627572240276
4361,1.8417541444079577,2.7053145846511293,4.647515520515223
4362,1.8997237697608436,2.6104489022759125,4.535526251533612
4363,1.948590973950109,2.5514949327231875,4.760569637729295
4364,1.8619225940168287,2.5744283022425782,4.789052702009004
4365,1.9996016738467732,2.8272434565989903,4.770720661405201
4366,1.871387031902725,2.6526375211939244,4.581422594436348
4367,1.9022656687246322,2.6865250366935562,4.765330831666341
4368,1.8700103000752275,2.872019855484346,4.5899721988305195
4369,1.9177995591482833,2.6214543936857835,4.735569816856708
4370,1.8225381978649382,2.667763956029752,4.754583930714447
4371,1.8853719361237642,2.6704877555698685,4.770350524446027
4372,1.861103837575805,2.9161758971378897,4.795768543060854
4373,1.9255234628307394,2.960812178716237,4.759916854658968
4374,1.9715359855733845,2.8438316180804812,4.6112237916648375
4375,1.9571810671252305,2.8543084016141194,4.818779609902658
4376,1.809374645319989,2.725318671613146,4.791619966045782
4377,2.033147310193286,2.9855572787525793,4.719529132466738
4378,1.9489030403129806,2.825146701143412,4.674196710588046
4379,1.8984179455313677,2.891319474343362,4.931038794200909
4380,1.948211442369592,2.803162360331795,4.9145046115578594
4381,1.952284606148711,2.7946893134678374,4.880712021928051
4382,1.913260311803033,2.9956420768709693,4.778433858012582
4383,1.9596334161225666,2.8912192803294485,4.639544411035839
4384,1.9225056436177295,2.9903534991426333,4.910504572784699
4385,1.935809310648916,2.878773962637094,4.887147515942424
4386,1.9248677190032044,2.7764819860456615,4.836374226390768
4387,1.8907081255306,2.8111102715552305,4.964914783664624
4388,1.9727989113213273,2.8879115549339995,4.951397690547424
4389,1.997942475230398,2.823176107560935,4.906313768223736
4390,1.9975967502620684,2.7833277951049262,4.903735752254528
4391,2.0160281847223374,3.022496215282113,4.91374621522567
4392,1.9944322014183133,2.856176898391332,4.972830523871891
4393,1.9547657341780593,2.9328174272324277,4.858628616158429
4394,2.0265752015461644,2.9569666384644724,4.970117643504429
4395,1.9199089429597207,2.8769099920914063,4.871220886208753
4396,1.945946505815978,3.0891901858497084,5.0606346529590125
4397,1.9459674003746399,2.8407899133008634,5.005131518004486
4398,2.0513792402908995,2.9870653841821873,4.916358882607281
4399,2.0477162309371097,2.9939143156907897,4.98672163954694
4400,2.0281433994022575,2.9722736910804155,4.920824812393159
4401,2.0605765572984853,2.85639741692877,5.118303419557747
4402,1.9662180751830216,3.0815488852293345,5.136640065943541
4403,2.0308139738527227,3.0771815825136644,5.071328410085233
4404,2.0103269827391035,2.9436179964871734,5.148964517615805
4405,2.062130407822636,3.090244874760845,5.045354115664394
4406,2.0172244310853427,3.065281229802713,5.1030428951180475
4407,2.0069362094853425,2.9079925986162416,5.148660346333704
4408,2.0564244917171286,2.9588893733130406,5.058908491414618
4409,2.0763808664294428,3.166300029265471,5.073703050504758
4410,2.002345750875466,3.0915603759680765,5.151311285568184
4411,2.03589671993423,3.012288689602082,5.136895964287967
4412,1.9892124853454456,2.9909210958857106,5.033246113101176
4413,1.920411630899324,3.0332246203501594,4.927189079031413
4414,2.05851361020165,3.048253138673415,5.096487418081993
4415,2.0821072566487393,3.015979841529066,4.951108724739691
4416,2.067931734465664,2.9342089584208764,5.047846839913619
4417,1.9605113903131324,3.2301263313384045,5.065382046122294
4418,2.043602396403354,3.2208546754418097,5.097957066162599
4419,1.9533768141259362,3.0040550345268975,5.217129916954952
4420,2.1359221677781433,3.1525202712493634,5.242474933522846
4421,2.016270503702042,3.0560895305620677,5.208041179846693
4422,2.136472378545055,3.127492875243244,5.225735869936557
4423,2.1241171257208387,3.126417649523151,5.2353268011628655
4424,2.034907687603211,3.125260521329554,4.990697543603668
4425,2.026403272333319,3.37538971240851,5.198767961418594
4426,2.1036577358532127,3.1380114620324235,5.061641618520728
4427,2.0470107570688114,3.1080612203955233,5.253390189527368
4428,2.097429592798821,3.1193642009413036,5.052402263534004
4429,2.071232690756366,3.3066226153213356,5.212495551138819
4430,2.0093748078943214,3.043541808182699,5.277716480576417
4431,1.9899575765040378,3.138878174519368,5.151319830297615
4432,2.115852672026669,3.366089282861687,5.324401418548734
4433,2.07946693150995,3.251947111706409,5.294592552217069
4434,2.082905209114555,3.252754052340466,5.290999256075317
4435,2.1483559408627078,3.452658676413462,5.322712728828506
4436,2.1752257265202313,3.2698268311165464,5.244341743086078
4437,2.1059047034025498,3.179984312864514,5.291299295243873
4438,2.1054674432625173,3.2280661199866616,5.285877951453032
4439,2.1504567323310146,3.148058666675708,5.289855124866618
4440,2.0605414190182283,3.3923780775790675,5.242736173160019
4441,2.142470534950911,3.3292747125242013,5.202587400164142
4442,2.1618175878455337,3.389143160576518,5.280381649064843
4443,2.171130584856195,3.4027297876636555,5.281161276518891
4444,2.0431622598365435,3.244583878590346,5.258609334824605
4445,2.1047976459792954,3.195944676659252,5.390584264404943
4446,2.101802115419948,3.2895026932871576,5.233354617846657
4447,2.153543510057608,3.211488635738743,5.317958295820584
4448,2.175403954421605,3.3191855883804675,5.429368506335893
4449,2.229003152425152,3.4196569565777857,5.413006188130852
4450,2.1322032744834134,3.2932207383013097,5.441623927999724
4451,2.1348395178063746,3.328449638161467,5.300930540123612
4452,2.219950685268271,3.30730697956175,5.414634591242303
4453,2.180026891550465,3.4000297596899145,5.2703765135450364
4454,2.231293272231306,3.255866407405742,5.336689016083534
4455,2.185041115439701,3.1057080531871404,5.347383643060463
4456,2.1154239461639968,3.3749662627787456,5.318840731293938
4457,2.1092791428238513,3.429006530810671,5.338763683918824
4458,2.100996133553335,3.3770196619111434,5.330855020378358
4459,2.2142906073968933,3.270332269951281,5.294163814609947
4460,2.2432138948370177,3.222639695864456,5.443511129020669
4461,2.2788276532738805,3.387187394978929,5.362455927285242
4462,2.231069447965266,3.3532921444932295,5.3950306012845735
4463,2.249589578146525,3.327780262510955,5.393690246400787
4464,2.164958825547959,3.5236286782584534,5.386446172253591
4465,2.1386290635505394,3.2475316467359905,5.390778876981495
4466,2.241421948941068,3.520350192282195,5.360013112566967
4467,2.2222477621732084,3.3464643425883014,5.498814844439569
4468,2.2091590005959802,3.1599721785048236,5.446903092837025
4469,2.225555431288364,3.325655309724495,5.38801756634952
4470,2.224722930046621,3.4393739481370442,5.351088557028387
4471,2.275107728377544,3.3065694393866716,5.377454989534557
4472,2.2779955346916827,3.1950490273785754,5.420279459955011
4473,2.24276249588466,3.325328283041714,5.506574943624235
4474,2.2601224119742676,3.2551159283042272,5.276246504977338
4475,2.245791470212379,3.3888683486643383,5.4381831749611695
4476,2.1992609337288376,3.4156807649234278,5.4746501028303864
4477,2.262353457089694,3.2311676476554427,5.264485782266406
4478,2.1569807224484654,3.2644681968234104,5.367642246482188
4479,2.281554482355955,3.408766829974015,5.295484002759536
4480,2.1712620922099024,3.245072342388332,5.413399139152391
4481,2.2473803754715873,3.2203955673349167,5.348400449186415
4482,2.192907857081944,3.208197600527942,5.364569874071442
4483,2.2648834570464116,3.3585270077378815,5.33981011043122
4484,2.2375390482302,3.3512969084846267,5.427822782582914
4485,2.161491404396138,3.24883661772817,5.38584957189964
4486,2.264230412875497,3.314412554700246,5.383121013353452
4487,2.216237705570164,3.4630834527715497,5.374419960362553
4488,2.291101228182678,3.2092345763746,5.404097005359736
4489,2.248991912305263,3.1075417391380578,5.333872537364884
4490,2.2705497570169033,3.3441049256519335,5.487230779654599
4491,2.2047244430121373,3.2832455872178423,5.248530694939092
4492,2.2249313271801645,3.2187795825715457,5.205194329685198
4493,2.2332316846225484,3.3502957161567766,5.194336104075456
4494,2.300734815419148,3.364126259297844,5.168236695287571
4495,2.343474788621719,3.0543037600293332,5.383842290060106
4496,2.2210235308048856,3.204612741874105,5.3692962344641515
4497,2.316770427585774,3.496179743883279,5.416821668677069
4498,2.1560595486879794,3.317140355179737,5.230497377852048
4499,2.2064186284807734,3.3205997363951036,5.3693120032307435
4500,2.219742919947735,3.364287759663427,5.30868711391508
4501,2.201579006351953,3.2425353801823196,5.311755417594816
4502,2.191516264917258,3.314150114033477,5.342588672509427
4503,2.29280531388991,3.299766035926475,5.225971577172045
4504,2.262879905473631,3.2751690165739067,5.487216226302419
4505,2.293949521574724,3.1821976449481264,5.380377837780467
4506,2.3108666908199345,3.2245697554528383,5.224713101182298
4507,2.290955361895457,3.1413259480060374,5.1732459169617035
4508,2.3118615883007867,3.1940772367568475,5.246563473355822
4509,2.2767630078320047,3.0684181860391013,5.261105093592734
4510,2.2221232378855853,3.0985164834892944,5.32454238910754
4511,2.3355638143857838,3.14150185948626,5.138406819324715
4512,2.254384433306455,3.0673617735368093,5.247199843564321
4513,2.2381937231419187,3.103077474758716,5.094343714165764
4514,2.2771775362602567,3.128883742622026,5.243727804913324
4515,2.2414990035372977,3.177052647594527,5.192226075491445
4516,2.2673002143414953,3.2231578903895897,5.347623684044303
4517,2.3063725183290624,3.073117941996321,5.060730461310842
4518,2.307550746672843,3.2441323858617293,5.2856420232255035
4519,2.246171589688577,3.195472812754063,5.031133769506788
4520,2.2675727041188645,3.1428780685873563,5.052577577726156
4521,2.346534803279183,3.0985607956761125,5.015771175211533
4522,2.318463497239348,3.105708450157583,5.161024574646813
4523,2.3981871006634057,3.1829783698351486,5.038034492765354
4524,2.354195498240351,3.176987684254573,5.014877483570489
4525,2.353123735338532,3.1783636466468455,5.12966181050978
4526,2.227200269748475,3.0391269687346965,5.140164887845542
4527,2.3354358282519443,3.0805056797590216,5.097682621876901
4528,2.295200960602264,3.149271011624304,5.071881686183231
4529,2.2708849592822427,2.9423482720918512,5.2214326461784655
4530,2.3073767097209887,2.9625812602310333,5.076946989759365
4531,2.3467424464142024,2.985632715977612,5.119798653304331
4532,2.324993302863038,3.0635015790427484,5.056746903871432
4533,2.2564617100073754,3.054481682199631,4.947362935495965
4534,2.3379057457586865,2.9292145149808997,5.068977654938569
4535,2.269264449962139,2.7906937620211885,4.962233779684433
4536,2.312302544362214,2.9553478639982673,4.997050578525531
4537,2.286588891777988,2.82799728866854,5.018318259809997
4538,2.2910644493808845,2.75986310559612,4.828057566423497
4539,2.340534555970774,2.7714295332171743,4.844027947950637
4540,2.250390566949814,2.9193506687659845,5.034897873209805
4541,2.3998009785696097,3.0116518997478665,4.898334162212384
4542,2.2115909489174057,2.868216753567862,4.891364399958386
4543,2.272828884478327,2.8741918965313835,4.943168902856452
4544,2.3212528049621355,2.960021114169397,4.888134955368998
4545,2.331950726726699,2.675919067435016,4.94148591458908
4546,2.2976668507083358,2.8709741941066773,4.893038237419435
4547,2.2997394783190175,2.8063525457313396,4.902028331606229
4548,2.323017604613981,2.852639158756133,4.818970455939261
4549,2.290780378989579,2.7361777783482055,4.879556612193919
4550,2.3717992931497665,2.69120002683293,4.941400882822414
4551,2.343876651224564,2.775491036195353,4.7964774313348
4552,2.3452819329454093,2.9147884525070005,4.904009069909613
4553,2.2530269242470773,2.8243762777473185,4.815531870398788
4554,2.29702188363757,2.675922703595662,4.867279084520478
4555,2.285587029340191,2.580996253718348,4.80768087707044
4556,2.249911739214617,2.535286968307828,4.783563680212629
4557,2.3177439433289746,2.823506643653032,4.803075073034092
4558,2.2723598066695474,2.5847982325400163,4.861051409194922
4559,2.331481073938017,2.636175639996596,4.771729050547582
4560,2.2446325165967385,2.7892833625621933,4.780016144998536
4561,2.3834877628216455,2.484226107540406,4.70116603143074
4562,2.2520751663485825,2.7833194199113387,4.845249601169149
4563,2.307175421201501,2.597232321373102,4.7597661927795825
4564,2.335084224978878,2.4962720734689317,4.7037470817948055
4565,2.266202658997885,2.5749639371934574,4.676743878985118
4566,2.3365640193191775,2.5160464957877786,4.753853121184061
4567,2.231649822933269,2.6210377339539463,4.616230856471183
4568,2.364845839721937,2.500838426963851,4.511250240479493
4569,2.2920409372230086,2.363233583207881,4.648875486539455
4570,2.26056902484809,2.5211417638816433,4.727541240314548
4571,2.274449268520768,2.3964016439790576,4.748960854102485
4572,2.3288357654685625,2.541408004974138,4.602449643957739
4573,2.258111211332003,2.3912483781236413,4.603962710181602
4574,2.2487730443220397,2.4502148189370816,4.631549962426995
4575,2.274033884362534,2.506402598703918,4.558424436201955
4576,2.2250952840266924,2.4561024047218916,4.610546467382325
4577,2.37376621160915,2.491676182476706,4.552143871233997
4578,2.25317792921835,2.524030811635809,4.629711555639248
4579,2.3218002253148144,2.3296653422177096,4.596554296095809
4580,2.2893777744509562,2.4285668287284485,4.5935390950894
4581,2.228325685150285,2.091698867847207,4.502395264585282
4582,2.2758660825935153,2.4391235395977002,4.6630929664982
4583,2.3139387839212304,2.3741515187475346,4.538031601461091
4584,2.263863888882024,2.2958358611138916,4.509507218883493
4585,2.3314344883477123,2.415809249414158,4.4193618687391485
4586,2.3213201655039084,2.491675435972837,4.463097075499588
4587,2.3146194611359485,2.3170874684530847,4.470753909783475
4588,2.2440840720700694,2.2606097995020744,4.38944849338373
4589,2.211431955998636,2.3621174195292514,4.4200580930524245
4590,2.2330659505849826,2.202702661262817,4.421285040764927
4591,2.271842828098697,2.2610015159216967,4.430256162991966
4592,2.287569881323377,2.4401871339621684,4.2761303585937895
4593,2.149916174607808,2.3152060423684464,4.397823618988019
4594,2.2562678424455886,2.112219504772182,4.37009279223469
4595,2.262721407421178,2.1117848870789118,4.390384748408288
4596,2.239047993975592,2.2991530733373824,4.466795200795697
4597,2.3155621110246294,2.3607893912826894,4.540227687346332
4598,2.2701257249206095,2.104542112376444,4.422517291353487
4599,2.3125498503578834,2.3031801968083476,4.261855162293389
4600,2.2342111395942696,2.383301315941069,4.325491551902638
4601,2.2898174766350854,2.4312667811389144,4.393472232763824
4602,2.322597036215163,2.267975437848199,4.377287830147962
4603,2.3042943373525175,2.2780664742126593,4.410600845022229
4604,2.181934526862733,2.00676394496645,4.316980022471731
4605,2.221655900340793,2.422919217032125,4.289006799826143
4606,2.2148458889146214,2.148424132253948,4.451767073876844
4607,2.254297762880547,2.1058249941317153,4.309922901100934
4608,2.2618502908943325,2.1670222983686314,4.217723247445191
4609,2.1832523980487006,2.337254912109432,4.411069691824951
4610,2.226220397542601,2.4006126334351774,4.167548960797839
4611,2.1194307500984566,2.186247025484388,4.001988254023431
4612,2.2900904032449674,2.2675921752076316,4.337677555733129
4613,2.189908058521288,2.1663629636829604,4.34369863649638
4614,2.215821359779796,2.0527046692608613,4.298862394775397
4615,2.195015040532893,2.298784681555024,4.156628113471117
4616,2.265236439500728,2.083709614029833,4.251384202217515
4617,2.0634656473932727,2.294474871800828,4.229296880007901
4618,2.201884941619552,2.265964104829305,4.20421256526672
